sales_date,region_name,province,city,product_id,product_name,product_category,brand,outlet_id,outlet_name,outlet_type,channel_id,channel_name,customer_segment,sales_amount,sales_qty,transaction_count,avg_selling_price
2024-03-23,Jawa Tengah,Jawa Tengah,Semarang,P005,Marina Skin Care,Skin Care,Tempo Scan,O008,Semarang Health Mart,Retail,C01,General Trade,Consumer Health,39.98,161,50,248322.98
2024-03-23,Jawa Tengah,Jawa Tengah,Semarang,P005,Marina Skin Care,Skin Care,Tempo Scan,O008,Semarang Health Mart,Retail,C02,Modern Trade,Consumer Health,32.918,164,54,200719.51
2024-03-23,Jawa Tengah,Jawa Tengah,Semarang,P005,Marina Skin Care,Skin Care,Tempo Scan,O008,Semarang Health Mart,Retail,C03,E-commerce,Consumer Health,21.433,97,35,220958.76
2024-03-23,Jawa Tengah,Jawa Tengah,Semarang,P005,Marina Skin Care,Skin Care,Tempo Scan,O008,Semarang Health Mart,Retail,C04,Hospitals & Institutions,Consumer Health,15.507,77,23,201389.61
2024-03-23,Sumatera,Sumatera,Medan,P001,Tempra,Fever & Pain,Tempo Scan,O009,Medan Prime Pharmacy,Pharmacy,C01,General Trade,Consumer Health,42.77,217,74,197096.77
2024-03-23,Sumatera,Sumatera,Medan,P001,Tempra,Fever & Pain,Tempo Scan,O009,Medan Prime Pharmacy,Pharmacy,C02,Modern Trade,Consumer Health,38.305,181,66,211629.83
2024-03-23,Sumatera,Sumatera,Medan,P001,Tempra,Fever & Pain,Tempo Scan,O009,Medan Prime Pharmacy,Pharmacy,C03,E-commerce,Consumer Health,29.574,144,40,205375.0
2024-03-23,Sumatera,Sumatera,Medan,P001,Tempra,Fever & Pain,Tempo Scan,O009,Medan Prime Pharmacy,Pharmacy,C04,Hospitals & Institutions,Consumer Health,18.167,86,25,211244.19
2024-03-23,Sumatera,Sumatera,Medan,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O009,Medan Prime Pharmacy,Pharmacy,C01,General Trade,Consumer Health,53.9,243,65,221810.7
2024-03-23,Sumatera,Sumatera,Medan,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O009,Medan Prime Pharmacy,Pharmacy,C02,Modern Trade,Consumer Health,49.998,268,68,186559.7
2024-03-23,Sumatera,Sumatera,Medan,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O009,Medan Prime Pharmacy,Pharmacy,C03,E-commerce,Consumer Health,29.489,121,31,243710.74
2024-03-23,Sumatera,Sumatera,Medan,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O009,Medan Prime Pharmacy,Pharmacy,C04,Hospitals & Institutions,Consumer Health,20.927,109,27,191990.83
2024-03-23,Sumatera,Sumatera,Medan,P003,Hemaviton C1000,Vitamin,Tempo Scan,O009,Medan Prime Pharmacy,Pharmacy,C01,General Trade,Consumer Health,41.079,177,49,232084.75
2024-03-23,Sumatera,Sumatera,Medan,P003,Hemaviton C1000,Vitamin,Tempo Scan,O009,Medan Prime Pharmacy,Pharmacy,C02,Modern Trade,Consumer Health,32.854,124,38,264951.61
2024-03-23,Sumatera,Sumatera,Medan,P003,Hemaviton C1000,Vitamin,Tempo Scan,O009,Medan Prime Pharmacy,Pharmacy,C03,E-commerce,Consumer Health,24.38,112,30,217678.57
2024-03-23,Sumatera,Sumatera,Medan,P003,Hemaviton C1000,Vitamin,Tempo Scan,O009,Medan Prime Pharmacy,Pharmacy,C04,Hospitals & Institutions,Consumer Health,17.31,73,26,237123.29
2024-03-23,Sumatera,Sumatera,Medan,P004,Vidoran Smart,Multivitamin,Tempo Scan,O009,Medan Prime Pharmacy,Pharmacy,C01,General Trade,Consumer Health,31.73,126,34,251825.4
2024-03-23,Sumatera,Sumatera,Medan,P004,Vidoran Smart,Multivitamin,Tempo Scan,O009,Medan Prime Pharmacy,Pharmacy,C02,Modern Trade,Consumer Health,27.716,110,35,251963.64
2024-03-23,Sumatera,Sumatera,Medan,P004,Vidoran Smart,Multivitamin,Tempo Scan,O009,Medan Prime Pharmacy,Pharmacy,C03,E-commerce,Consumer Health,22.278,84,22,265214.29
2024-03-23,Sumatera,Sumatera,Medan,P004,Vidoran Smart,Multivitamin,Tempo Scan,O009,Medan Prime Pharmacy,Pharmacy,C04,Hospitals & Institutions,Consumer Health,12.875,55,18,234090.91
2024-03-23,Sumatera,Sumatera,Medan,P005,Marina Skin Care,Skin Care,Tempo Scan,O009,Medan Prime Pharmacy,Pharmacy,C01,General Trade,Consumer Health,28.997,141,55,205652.48
2024-03-23,Sumatera,Sumatera,Medan,P005,Marina Skin Care,Skin Care,Tempo Scan,O009,Medan Prime Pharmacy,Pharmacy,C02,Modern Trade,Consumer Health,27.171,134,36,202768.66
2024-03-23,Sumatera,Sumatera,Medan,P005,Marina Skin Care,Skin Care,Tempo Scan,O009,Medan Prime Pharmacy,Pharmacy,C03,E-commerce,Consumer Health,19.824,93,36,213161.29
2024-03-23,Sumatera,Sumatera,Medan,P005,Marina Skin Care,Skin Care,Tempo Scan,O009,Medan Prime Pharmacy,Pharmacy,C04,Hospitals & Institutions,Consumer Health,11.374,58,19,196103.45
2024-03-23,Sumatera,Sumatera,Medan,P001,Tempra,Fever & Pain,Tempo Scan,O010,Medan Health Mart,Retail,C01,General Trade,Consumer Health,44.119,184,64,239777.17
2024-03-23,Sumatera,Sumatera,Medan,P001,Tempra,Fever & Pain,Tempo Scan,O010,Medan Health Mart,Retail,C02,Modern Trade,Consumer Health,39.8,178,69,223595.51
2024-03-23,Sumatera,Sumatera,Medan,P001,Tempra,Fever & Pain,Tempo Scan,O010,Medan Health Mart,Retail,C03,E-commerce,Consumer Health,26.854,139,38,193194.24
2024-03-23,Sumatera,Sumatera,Medan,P001,Tempra,Fever & Pain,Tempo Scan,O010,Medan Health Mart,Retail,C04,Hospitals & Institutions,Consumer Health,17.76,87,24,204137.93
2024-03-23,Sumatera,Sumatera,Medan,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O010,Medan Health Mart,Retail,C01,General Trade,Consumer Health,50.029,258,84,193910.85
2024-03-23,Sumatera,Sumatera,Medan,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O010,Medan Health Mart,Retail,C02,Modern Trade,Consumer Health,43.674,224,67,194973.21
2024-03-23,Sumatera,Sumatera,Medan,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O010,Medan Health Mart,Retail,C03,E-commerce,Consumer Health,29.494,138,40,213724.64
2024-03-23,Sumatera,Sumatera,Medan,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O010,Medan Health Mart,Retail,C04,Hospitals & Institutions,Consumer Health,21.143,106,26,199462.26
2024-03-23,Sumatera,Sumatera,Medan,P003,Hemaviton C1000,Vitamin,Tempo Scan,O010,Medan Health Mart,Retail,C01,General Trade,Consumer Health,39.756,181,45,219646.41
2024-03-23,Sumatera,Sumatera,Medan,P003,Hemaviton C1000,Vitamin,Tempo Scan,O010,Medan Health Mart,Retail,C02,Modern Trade,Consumer Health,36.611,188,55,194739.36
2024-03-23,Sumatera,Sumatera,Medan,P003,Hemaviton C1000,Vitamin,Tempo Scan,O010,Medan Health Mart,Retail,C03,E-commerce,Consumer Health,25.95,116,35,223706.9
2024-03-23,Sumatera,Sumatera,Medan,P003,Hemaviton C1000,Vitamin,Tempo Scan,O010,Medan Health Mart,Retail,C04,Hospitals & Institutions,Consumer Health,16.791,89,30,188662.92
2024-03-23,Sumatera,Sumatera,Medan,P004,Vidoran Smart,Multivitamin,Tempo Scan,O010,Medan Health Mart,Retail,C01,General Trade,Consumer Health,36.0,161,48,223602.48
2024-03-23,Sumatera,Sumatera,Medan,P004,Vidoran Smart,Multivitamin,Tempo Scan,O010,Medan Health Mart,Retail,C02,Modern Trade,Consumer Health,28.489,115,40,247730.43
2024-03-23,Sumatera,Sumatera,Medan,P004,Vidoran Smart,Multivitamin,Tempo Scan,O010,Medan Health Mart,Retail,C03,E-commerce,Consumer Health,20.053,99,25,202555.56
2024-03-23,Sumatera,Sumatera,Medan,P004,Vidoran Smart,Multivitamin,Tempo Scan,O010,Medan Health Mart,Retail,C04,Hospitals & Institutions,Consumer Health,12.89,52,18,247884.62
2024-03-23,Sumatera,Sumatera,Medan,P005,Marina Skin Care,Skin Care,Tempo Scan,O010,Medan Health Mart,Retail,C01,General Trade,Consumer Health,28.891,114,42,253429.82
2024-03-23,Sumatera,Sumatera,Medan,P005,Marina Skin Care,Skin Care,Tempo Scan,O010,Medan Health Mart,Retail,C02,Modern Trade,Consumer Health,27.955,139,43,201115.11
2024-03-23,Sumatera,Sumatera,Medan,P005,Marina Skin Care,Skin Care,Tempo Scan,O010,Medan Health Mart,Retail,C03,E-commerce,Consumer Health,18.444,91,24,202681.32
2024-03-23,Sumatera,Sumatera,Medan,P005,Marina Skin Care,Skin Care,Tempo Scan,O010,Medan Health Mart,Retail,C04,Hospitals & Institutions,Consumer Health,12.756,66,21,193272.73
2024-03-23,Kalimantan,Kalimantan,Balikpapan,P001,Tempra,Fever & Pain,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C01,General Trade,Consumer Health,36.988,146,43,253342.47
2024-03-23,Kalimantan,Kalimantan,Balikpapan,P001,Tempra,Fever & Pain,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C02,Modern Trade,Consumer Health,33.637,153,40,219849.67
2024-03-23,Kalimantan,Kalimantan,Balikpapan,P001,Tempra,Fever & Pain,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C03,E-commerce,Consumer Health,22.141,84,31,263583.33
2024-03-23,Kalimantan,Kalimantan,Balikpapan,P001,Tempra,Fever & Pain,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C04,Hospitals & Institutions,Consumer Health,13.841,57,17,242824.56
2024-03-23,Kalimantan,Kalimantan,Balikpapan,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C01,General Trade,Consumer Health,41.72,168,44,248333.33
2024-03-23,Kalimantan,Kalimantan,Balikpapan,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C02,Modern Trade,Consumer Health,38.797,208,59,186524.04
2024-03-23,Kalimantan,Kalimantan,Balikpapan,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C03,E-commerce,Consumer Health,26.357,137,35,192386.86
2024-03-23,Kalimantan,Kalimantan,Balikpapan,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C04,Hospitals & Institutions,Consumer Health,15.848,62,18,255612.9
2024-03-23,Kalimantan,Kalimantan,Balikpapan,P003,Hemaviton C1000,Vitamin,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C01,General Trade,Consumer Health,28.785,143,52,201293.71
2024-03-23,Kalimantan,Kalimantan,Balikpapan,P003,Hemaviton C1000,Vitamin,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C02,Modern Trade,Consumer Health,26.79,112,38,239196.43
2024-03-23,Kalimantan,Kalimantan,Balikpapan,P003,Hemaviton C1000,Vitamin,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C03,E-commerce,Consumer Health,17.776,77,30,230857.14
2024-03-23,Kalimantan,Kalimantan,Balikpapan,P003,Hemaviton C1000,Vitamin,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C04,Hospitals & Institutions,Consumer Health,12.478,52,13,239961.54
2024-03-23,Kalimantan,Kalimantan,Balikpapan,P004,Vidoran Smart,Multivitamin,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C01,General Trade,Consumer Health,26.728,111,43,240792.79
2024-03-23,Kalimantan,Kalimantan,Balikpapan,P004,Vidoran Smart,Multivitamin,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C02,Modern Trade,Consumer Health,25.051,109,29,229825.69
2024-03-23,Kalimantan,Kalimantan,Balikpapan,P004,Vidoran Smart,Multivitamin,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C03,E-commerce,Consumer Health,15.734,83,25,189566.27
2024-03-23,Kalimantan,Kalimantan,Balikpapan,P004,Vidoran Smart,Multivitamin,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C04,Hospitals & Institutions,Consumer Health,10.396,44,12,236272.73
2024-03-23,Kalimantan,Kalimantan,Balikpapan,P005,Marina Skin Care,Skin Care,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C01,General Trade,Consumer Health,25.698,129,49,199209.3
2024-03-23,Kalimantan,Kalimantan,Balikpapan,P005,Marina Skin Care,Skin Care,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C02,Modern Trade,Consumer Health,22.244,107,42,207887.85
2024-03-23,Kalimantan,Kalimantan,Balikpapan,P005,Marina Skin Care,Skin Care,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C03,E-commerce,Consumer Health,15.322,77,21,198987.01
2024-03-23,Kalimantan,Kalimantan,Balikpapan,P005,Marina Skin Care,Skin Care,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C04,Hospitals & Institutions,Consumer Health,8.917,41,14,217487.8
2024-03-23,Kalimantan,Kalimantan,Balikpapan,P001,Tempra,Fever & Pain,Tempo Scan,O012,Balikpapan Health Mart,Retail,C01,General Trade,Consumer Health,34.032,174,46,195586.21
2024-03-23,Kalimantan,Kalimantan,Balikpapan,P001,Tempra,Fever & Pain,Tempo Scan,O012,Balikpapan Health Mart,Retail,C02,Modern Trade,Consumer Health,29.472,119,30,247663.87
2024-03-23,Kalimantan,Kalimantan,Balikpapan,P001,Tempra,Fever & Pain,Tempo Scan,O012,Balikpapan Health Mart,Retail,C03,E-commerce,Consumer Health,19.534,91,22,214659.34
2024-03-23,Kalimantan,Kalimantan,Balikpapan,P001,Tempra,Fever & Pain,Tempo Scan,O012,Balikpapan Health Mart,Retail,C04,Hospitals & Institutions,Consumer Health,14.076,72,18,195500.0
2024-03-23,Kalimantan,Kalimantan,Balikpapan,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O012,Balikpapan Health Mart,Retail,C01,General Trade,Consumer Health,43.624,198,58,220323.23
2024-03-23,Kalimantan,Kalimantan,Balikpapan,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O012,Balikpapan Health Mart,Retail,C02,Modern Trade,Consumer Health,39.031,168,49,232327.38
2024-03-23,Kalimantan,Kalimantan,Balikpapan,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O012,Balikpapan Health Mart,Retail,C03,E-commerce,Consumer Health,22.364,106,29,210981.13
2024-03-23,Kalimantan,Kalimantan,Balikpapan,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O012,Balikpapan Health Mart,Retail,C04,Hospitals & Institutions,Consumer Health,16.44,74,18,222162.16
2024-03-23,Kalimantan,Kalimantan,Balikpapan,P003,Hemaviton C1000,Vitamin,Tempo Scan,O012,Balikpapan Health Mart,Retail,C01,General Trade,Consumer Health,33.338,163,46,204527.61
2024-03-23,Kalimantan,Kalimantan,Balikpapan,P003,Hemaviton C1000,Vitamin,Tempo Scan,O012,Balikpapan Health Mart,Retail,C02,Modern Trade,Consumer Health,27.453,125,40,219624.0
2024-03-23,Kalimantan,Kalimantan,Balikpapan,P003,Hemaviton C1000,Vitamin,Tempo Scan,O012,Balikpapan Health Mart,Retail,C03,E-commerce,Consumer Health,16.792,75,28,223893.33
2024-03-23,Kalimantan,Kalimantan,Balikpapan,P003,Hemaviton C1000,Vitamin,Tempo Scan,O012,Balikpapan Health Mart,Retail,C04,Hospitals & Institutions,Consumer Health,12.788,63,20,202984.13
2024-03-23,Kalimantan,Kalimantan,Balikpapan,P004,Vidoran Smart,Multivitamin,Tempo Scan,O012,Balikpapan Health Mart,Retail,C01,General Trade,Consumer Health,27.171,106,27,256330.19
2024-03-23,Kalimantan,Kalimantan,Balikpapan,P004,Vidoran Smart,Multivitamin,Tempo Scan,O012,Balikpapan Health Mart,Retail,C02,Modern Trade,Consumer Health,23.774,91,28,261252.75
2024-03-23,Kalimantan,Kalimantan,Balikpapan,P004,Vidoran Smart,Multivitamin,Tempo Scan,O012,Balikpapan Health Mart,Retail,C03,E-commerce,Consumer Health,14.58,77,22,189350.65
2024-03-23,Kalimantan,Kalimantan,Balikpapan,P004,Vidoran Smart,Multivitamin,Tempo Scan,O012,Balikpapan Health Mart,Retail,C04,Hospitals & Institutions,Consumer Health,11.011,52,13,211750.0
2024-03-23,Kalimantan,Kalimantan,Balikpapan,P005,Marina Skin Care,Skin Care,Tempo Scan,O012,Balikpapan Health Mart,Retail,C01,General Trade,Consumer Health,22.912,102,36,224627.45
2024-03-23,Kalimantan,Kalimantan,Balikpapan,P005,Marina Skin Care,Skin Care,Tempo Scan,O012,Balikpapan Health Mart,Retail,C02,Modern Trade,Consumer Health,19.738,86,25,229511.63
2024-03-23,Kalimantan,Kalimantan,Balikpapan,P005,Marina Skin Care,Skin Care,Tempo Scan,O012,Balikpapan Health Mart,Retail,C03,E-commerce,Consumer Health,13.648,62,23,220129.03
2024-03-23,Kalimantan,Kalimantan,Balikpapan,P005,Marina Skin Care,Skin Care,Tempo Scan,O012,Balikpapan Health Mart,Retail,C04,Hospitals & Institutions,Consumer Health,10.406,42,13,247761.9
2024-03-23,Sulawesi,Sulawesi,Makassar,P001,Tempra,Fever & Pain,Tempo Scan,O013,Makassar Prime Pharmacy,Pharmacy,C01,General Trade,Consumer Health,31.071,130,49,239007.69
2024-03-23,Sulawesi,Sulawesi,Makassar,P001,Tempra,Fever & Pain,Tempo Scan,O013,Makassar Prime Pharmacy,Pharmacy,C02,Modern Trade,Consumer Health,26.157,133,33,196669.17
2024-03-23,Sulawesi,Sulawesi,Makassar,P001,Tempra,Fever & Pain,Tempo Scan,O013,Makassar Prime Pharmacy,Pharmacy,C03,E-commerce,Consumer Health,18.459,71,20,259985.92
2024-03-23,Sulawesi,Sulawesi,Makassar,P001,Tempra,Fever & Pain,Tempo Scan,O013,Makassar Prime Pharmacy,Pharmacy,C04,Hospitals & Institutions,Consumer Health,10.836,50,14,216720.0
2024-03-23,Sulawesi,Sulawesi,Makassar,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O013,Makassar Prime Pharmacy,Pharmacy,C01,General Trade,Consumer Health,35.331,165,57,214127.27
2024-03-23,Sulawesi,Sulawesi,Makassar,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O013,Makassar Prime Pharmacy,Pharmacy,C02,Modern Trade,Consumer Health,31.724,148,42,214351.35
2024-03-23,Sulawesi,Sulawesi,Makassar,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O013,Makassar Prime Pharmacy,Pharmacy,C03,E-commerce,Consumer Health,18.295,81,26,225864.2
2024-03-23,Sulawesi,Sulawesi,Makassar,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O013,Makassar Prime Pharmacy,Pharmacy,C04,Hospitals & Institutions,Consumer Health,13.159,55,15,239254.55
2024-03-23,Sulawesi,Sulawesi,Makassar,P003,Hemaviton C1000,Vitamin,Tempo Scan,O013,Makassar Prime Pharmacy,Pharmacy,C01,General Trade,Consumer Health,24.881,110,30,226190.91
2024-03-23,Sulawesi,Sulawesi,Makassar,P003,Hemaviton C1000,Vitamin,Tempo Scan,O013,Makassar Prime Pharmacy,Pharmacy,C02,Modern Trade,Consumer Health,21.886,106,39,206471.7
2024-03-23,Sulawesi,Sulawesi,Makassar,P003,Hemaviton C1000,Vitamin,Tempo Scan,O013,Makassar Prime Pharmacy,Pharmacy,C03,E-commerce,Consumer Health,16.213,72,23,225180.56
2024-03-23,Sulawesi,Sulawesi,Makassar,P003,Hemaviton C1000,Vitamin,Tempo Scan,O013,Makassar Prime Pharmacy,Pharmacy,C04,Hospitals & Institutions,Consumer Health,9.955,44,14,226250.0
2024-03-23,Sulawesi,Sulawesi,Makassar,P004,Vidoran Smart,Multivitamin,Tempo Scan,O013,Makassar Prime Pharmacy,Pharmacy,C01,General Trade,Consumer Health,23.462,111,38,211369.37
2024-03-23,Sulawesi,Sulawesi,Makassar,P004,Vidoran Smart,Multivitamin,Tempo Scan,O013,Makassar Prime Pharmacy,Pharmacy,C02,Modern Trade,Consumer Health,18.073,96,28,188260.42
2024-03-23,Sulawesi,Sulawesi,Makassar,P004,Vidoran Smart,Multivitamin,Tempo Scan,O013,Makassar Prime Pharmacy,Pharmacy,C03,E-commerce,Consumer Health,11.896,51,17,233254.9
2024-03-23,Sulawesi,Sulawesi,Makassar,P004,Vidoran Smart,Multivitamin,Tempo Scan,O013,Makassar Prime Pharmacy,Pharmacy,C04,Hospitals & Institutions,Consumer Health,9.398,36,13,261055.56
2024-03-23,Sulawesi,Sulawesi,Makassar,P005,Marina Skin Care,Skin Care,Tempo Scan,O013,Makassar Prime Pharmacy,Pharmacy,C01,General Trade,Consumer Health,19.843,86,25,230732.56
2024-03-23,Sulawesi,Sulawesi,Makassar,P005,Marina Skin Care,Skin Care,Tempo Scan,O013,Makassar Prime Pharmacy,Pharmacy,C02,Modern Trade,Consumer Health,16.68,89,25,187415.73
2024-03-23,Sulawesi,Sulawesi,Makassar,P005,Marina Skin Care,Skin Care,Tempo Scan,O013,Makassar Prime Pharmacy,Pharmacy,C03,E-commerce,Consumer Health,11.499,58,17,198258.62
2024-03-23,Sulawesi,Sulawesi,Makassar,P005,Marina Skin Care,Skin Care,Tempo Scan,O013,Makassar Prime Pharmacy,Pharmacy,C04,Hospitals & Institutions,Consumer Health,7.369,31,9,237709.68
2024-03-23,Sulawesi,Sulawesi,Makassar,P001,Tempra,Fever & Pain,Tempo Scan,O014,Makassar Health Mart,Retail,C01,General Trade,Consumer Health,32.811,149,37,220208.05
2024-03-23,Sulawesi,Sulawesi,Makassar,P001,Tempra,Fever & Pain,Tempo Scan,O014,Makassar Health Mart,Retail,C02,Modern Trade,Consumer Health,25.452,111,42,229297.3
2024-03-23,Sulawesi,Sulawesi,Makassar,P001,Tempra,Fever & Pain,Tempo Scan,O014,Makassar Health Mart,Retail,C03,E-commerce,Consumer Health,16.796,74,24,226972.97
2024-03-23,Sulawesi,Sulawesi,Makassar,P001,Tempra,Fever & Pain,Tempo Scan,O014,Makassar Health Mart,Retail,C04,Hospitals & Institutions,Consumer Health,12.399,51,13,243117.65
2024-03-23,Sulawesi,Sulawesi,Makassar,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O014,Makassar Health Mart,Retail,C01,General Trade,Consumer Health,32.93,137,38,240364.96
2024-03-23,Sulawesi,Sulawesi,Makassar,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O014,Makassar Health Mart,Retail,C02,Modern Trade,Consumer Health,32.416,133,34,243729.32
2024-03-23,Sulawesi,Sulawesi,Makassar,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O014,Makassar Health Mart,Retail,C03,E-commerce,Consumer Health,18.869,90,28,209655.56
2024-03-23,Sulawesi,Sulawesi,Makassar,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O014,Makassar Health Mart,Retail,C04,Hospitals & Institutions,Consumer Health,14.247,76,19,187460.53
2024-03-23,Sulawesi,Sulawesi,Makassar,P003,Hemaviton C1000,Vitamin,Tempo Scan,O014,Makassar Health Mart,Retail,C01,General Trade,Consumer Health,25.178,109,33,230990.83
2024-03-23,Sulawesi,Sulawesi,Makassar,P003,Hemaviton C1000,Vitamin,Tempo Scan,O014,Makassar Health Mart,Retail,C02,Modern Trade,Consumer Health,24.906,111,38,224378.38
2024-03-23,Sulawesi,Sulawesi,Makassar,P003,Hemaviton C1000,Vitamin,Tempo Scan,O014,Makassar Health Mart,Retail,C03,E-commerce,Consumer Health,14.67,61,16,240491.8
2024-03-23,Sulawesi,Sulawesi,Makassar,P003,Hemaviton C1000,Vitamin,Tempo Scan,O014,Makassar Health Mart,Retail,C04,Hospitals & Institutions,Consumer Health,9.753,43,15,226813.95
2024-03-23,Sulawesi,Sulawesi,Makassar,P004,Vidoran Smart,Multivitamin,Tempo Scan,O014,Makassar Health Mart,Retail,C01,General Trade,Consumer Health,23.159,91,25,254494.51
2024-03-23,Sulawesi,Sulawesi,Makassar,P004,Vidoran Smart,Multivitamin,Tempo Scan,O014,Makassar Health Mart,Retail,C02,Modern Trade,Consumer Health,19.811,77,20,257285.71
2024-03-23,Sulawesi,Sulawesi,Makassar,P004,Vidoran Smart,Multivitamin,Tempo Scan,O014,Makassar Health Mart,Retail,C03,E-commerce,Consumer Health,14.349,63,20,227761.9
2024-03-23,Sulawesi,Sulawesi,Makassar,P004,Vidoran Smart,Multivitamin,Tempo Scan,O014,Makassar Health Mart,Retail,C04,Hospitals & Institutions,Consumer Health,9.086,48,17,189291.67
2024-03-23,Sulawesi,Sulawesi,Makassar,P005,Marina Skin Care,Skin Care,Tempo Scan,O014,Makassar Health Mart,Retail,C01,General Trade,Consumer Health,19.098,78,22,244846.15
2024-03-23,Sulawesi,Sulawesi,Makassar,P005,Marina Skin Care,Skin Care,Tempo Scan,O014,Makassar Health Mart,Retail,C02,Modern Trade,Consumer Health,16.535,88,32,187897.73
2024-03-23,Sulawesi,Sulawesi,Makassar,P005,Marina Skin Care,Skin Care,Tempo Scan,O014,Makassar Health Mart,Retail,C03,E-commerce,Consumer Health,10.809,42,12,257357.14
2024-03-23,Sulawesi,Sulawesi,Makassar,P005,Marina Skin Care,Skin Care,Tempo Scan,O014,Makassar Health Mart,Retail,C04,Hospitals & Institutions,Consumer Health,8.344,42,11,198666.67
2024-03-24,Jawa Barat,Jawa Barat,Bandung,P001,Tempra,Fever & Pain,Tempo Scan,O001,Bandung Prime Pharmacy,Pharmacy,C01,General Trade,Consumer Health,48.028,228,61,210649.12
2024-03-24,Jawa Barat,Jawa Barat,Bandung,P001,Tempra,Fever & Pain,Tempo Scan,O001,Bandung Prime Pharmacy,Pharmacy,C02,Modern Trade,Consumer Health,49.848,212,77,235132.08
2024-03-24,Jawa Barat,Jawa Barat,Bandung,P001,Tempra,Fever & Pain,Tempo Scan,O001,Bandung Prime Pharmacy,Pharmacy,C03,E-commerce,Consumer Health,29.844,126,37,236857.14
2024-03-24,Jawa Barat,Jawa Barat,Bandung,P001,Tempra,Fever & Pain,Tempo Scan,O001,Bandung Prime Pharmacy,Pharmacy,C04,Hospitals & Institutions,Consumer Health,19.791,83,32,238445.78
2024-03-24,Jawa Barat,Jawa Barat,Bandung,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O001,Bandung Prime Pharmacy,Pharmacy,C01,General Trade,Consumer Health,37.376,154,55,242701.3
2024-03-24,Jawa Barat,Jawa Barat,Bandung,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O001,Bandung Prime Pharmacy,Pharmacy,C02,Modern Trade,Consumer Health,40.19,198,62,202979.8
2024-03-24,Jawa Barat,Jawa Barat,Bandung,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O001,Bandung Prime Pharmacy,Pharmacy,C03,E-commerce,Consumer Health,24.902,113,43,220371.68
2024-03-24,Jawa Barat,Jawa Barat,Bandung,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O001,Bandung Prime Pharmacy,Pharmacy,C04,Hospitals & Institutions,Consumer Health,17.713,94,28,188436.17
2024-03-24,Jawa Barat,Jawa Barat,Bandung,P003,Hemaviton C1000,Vitamin,Tempo Scan,O001,Bandung Prime Pharmacy,Pharmacy,C01,General Trade,Consumer Health,38.323,198,63,193550.51
