sales_month,region_name,product_name,channel_name,sales_amount
2023-01-01,Kalimantan,Bodrex Flu & Batuk,Modern Trade,1896.718
2023-01-01,Kalimantan,Bodrex Flu & Batuk,E-commerce,1313.268
2023-01-01,Kalimantan,Bodrex Flu & Batuk,Hospitals & Institutions,863.666
2023-01-01,Kalimantan,Hemaviton C1000,General Trade,1638.052
2023-01-01,Kalimantan,Hemaviton C1000,Modern Trade,1455.287
2023-01-01,Kalimantan,Hemaviton C1000,E-commerce,1013.92
2023-01-01,Kalimantan,Hemaviton C1000,Hospitals & Institutions,681.455
2023-01-01,Kalimantan,Vidoran Smart,General Trade,1409.648
2023-01-01,Kalimantan,Vidoran Smart,Modern Trade,1262.008
2023-01-01,Kalimantan,Vidoran Smart,E-commerce,836.105
2023-01-01,Kalimantan,Vidoran Smart,Hospitals & Institutions,562.97
2023-01-01,Kalimantan,Marina Skin Care,General Trade,1241.923
2023-01-01,Kalimantan,Marina Skin Care,Modern Trade,1122.014
2023-01-01,Kalimantan,Marina Skin Care,E-commerce,767.466
2023-01-01,Kalimantan,Marina Skin Care,Hospitals & Institutions,506.515
2023-01-01,Sulawesi,Tempra,General Trade,1623.026
2023-01-01,Sulawesi,Tempra,Modern Trade,1418.381
2023-01-01,Sulawesi,Tempra,E-commerce,951.651
2023-01-01,Sulawesi,Tempra,Hospitals & Institutions,645.417
2023-01-01,Sulawesi,Bodrex Flu & Batuk,General Trade,1783.388
2023-01-01,Sulawesi,Bodrex Flu & Batuk,Modern Trade,1620.083
2023-01-01,Sulawesi,Bodrex Flu & Batuk,E-commerce,1103.249
2023-01-01,Sulawesi,Bodrex Flu & Batuk,Hospitals & Institutions,747.953
2023-01-01,Sulawesi,Hemaviton C1000,General Trade,1396.4
2023-01-01,Sulawesi,Hemaviton C1000,Modern Trade,1245.797
2023-01-01,Sulawesi,Hemaviton C1000,E-commerce,819.301
2023-01-01,Sulawesi,Hemaviton C1000,Hospitals & Institutions,564.248
2023-01-01,Sulawesi,Vidoran Smart,General Trade,1174.338
2023-01-01,Sulawesi,Vidoran Smart,Modern Trade,1017.725
2023-01-01,Sulawesi,Vidoran Smart,E-commerce,699.044
2023-01-01,Sulawesi,Vidoran Smart,Hospitals & Institutions,486.447
2023-01-01,Sulawesi,Marina Skin Care,General Trade,1052.171
2023-01-01,Sulawesi,Marina Skin Care,Modern Trade,925.634
2023-01-01,Sulawesi,Marina Skin Care,E-commerce,631.071
2023-01-01,Sulawesi,Marina Skin Care,Hospitals & Institutions,437.603
2023-02-01,Jawa Barat,Tempra,General Trade,6445.623
2023-02-01,Jawa Barat,Tempra,Modern Trade,5712.203
2023-02-01,Jawa Barat,Tempra,E-commerce,3937.655
2023-02-01,Jawa Barat,Tempra,Hospitals & Institutions,2630.098
2023-02-01,Jawa Barat,Bodrex Flu & Batuk,General Trade,7458.557
2023-02-01,Jawa Barat,Bodrex Flu & Batuk,Modern Trade,6574.119
2023-02-01,Jawa Barat,Bodrex Flu & Batuk,E-commerce,4526.927
2023-02-01,Jawa Barat,Bodrex Flu & Batuk,Hospitals & Institutions,2997.422
2023-02-01,Jawa Barat,Hemaviton C1000,General Trade,5917.02
2023-02-01,Jawa Barat,Hemaviton C1000,Modern Trade,4929.107
2023-02-01,Jawa Barat,Hemaviton C1000,E-commerce,3427.333
2023-02-01,Jawa Barat,Hemaviton C1000,Hospitals & Institutions,2356.17
2023-02-01,Jawa Barat,Vidoran Smart,General Trade,4964.594
2023-02-01,Jawa Barat,Vidoran Smart,Modern Trade,4210.274
2023-02-01,Jawa Barat,Vidoran Smart,E-commerce,2914.898
2023-02-01,Jawa Barat,Vidoran Smart,Hospitals & Institutions,1952.341
2023-02-01,Jawa Barat,Marina Skin Care,General Trade,4369.216
2023-02-01,Jawa Barat,Marina Skin Care,Modern Trade,3704.983
2023-02-01,Jawa Barat,Marina Skin Care,E-commerce,2596.182
2023-02-01,Jawa Barat,Marina Skin Care,Hospitals & Institutions,1760.483
2023-02-01,Jawa Timur,Tempra,General Trade,3938.101
2023-02-01,Jawa Timur,Tempra,Modern Trade,3355.293
2023-02-01,Jawa Timur,Tempra,E-commerce,2314.657
2023-02-01,Jawa Timur,Tempra,Hospitals & Institutions,1599.872
2023-02-01,Jawa Timur,Bodrex Flu & Batuk,General Trade,4430.088
2023-02-01,Jawa Timur,Bodrex Flu & Batuk,Modern Trade,3773.967
2023-02-01,Jawa Timur,Bodrex Flu & Batuk,E-commerce,2676.175
2023-02-01,Jawa Timur,Bodrex Flu & Batuk,Hospitals & Institutions,1790.506
2023-02-01,Jawa Timur,Hemaviton C1000,General Trade,3313.102
2023-02-01,Jawa Timur,Hemaviton C1000,Modern Trade,2957.721
2023-02-01,Jawa Timur,Hemaviton C1000,E-commerce,2039.19
2023-02-01,Jawa Timur,Hemaviton C1000,Hospitals & Institutions,1392.796
2023-02-01,Jawa Timur,Vidoran Smart,General Trade,2887.646
2023-02-01,Jawa Timur,Vidoran Smart,Modern Trade,2539.858
2023-02-01,Jawa Timur,Vidoran Smart,E-commerce,1719.746
2023-02-01,Jawa Timur,Vidoran Smart,Hospitals & Institutions,1142.463
2023-02-01,Jawa Timur,Marina Skin Care,General Trade,2635.857
2023-02-01,Jawa Timur,Marina Skin Care,Modern Trade,2236.294
2023-02-01,Jawa Timur,Marina Skin Care,E-commerce,1554.306
2023-02-01,Jawa Timur,Marina Skin Care,Hospitals & Institutions,1047.418
2023-02-01,Jawa Tengah,Tempra,General Trade,2774.379
2023-02-01,Jawa Tengah,Tempra,Modern Trade,2535.022
2023-02-01,Jawa Tengah,Tempra,E-commerce,1653.721
2023-02-01,Jawa Tengah,Tempra,Hospitals & Institutions,1124.465
2023-02-01,Jawa Tengah,Bodrex Flu & Batuk,General Trade,3254.96
2023-02-01,Jawa Tengah,Bodrex Flu & Batuk,Modern Trade,2889.256
2023-02-01,Jawa Tengah,Bodrex Flu & Batuk,E-commerce,1901.435
2023-02-01,Jawa Tengah,Bodrex Flu & Batuk,Hospitals & Institutions,1317.67
2023-02-01,Jawa Tengah,Hemaviton C1000,General Trade,2435.357
2023-02-01,Jawa Tengah,Hemaviton C1000,Modern Trade,2139.439
2023-02-01,Jawa Tengah,Hemaviton C1000,E-commerce,1499.646
2023-02-01,Jawa Tengah,Hemaviton C1000,Hospitals & Institutions,966.537
2023-02-01,Jawa Tengah,Vidoran Smart,General Trade,2159.077
2023-02-01,Jawa Tengah,Vidoran Smart,Modern Trade,1774.258
2023-02-01,Jawa Tengah,Vidoran Smart,E-commerce,1226.524
2023-02-01,Jawa Tengah,Vidoran Smart,Hospitals & Institutions,839.383
2023-02-01,Jawa Tengah,Marina Skin Care,General Trade,1859.996
2023-02-01,Jawa Tengah,Marina Skin Care,Modern Trade,1596.813
2023-02-01,Jawa Tengah,Marina Skin Care,E-commerce,1141.968
2023-02-01,Jawa Tengah,Marina Skin Care,Hospitals & Institutions,745.181
2023-02-01,Sumatera,Tempra,General Trade,2386.363
2023-02-01,Sumatera,Tempra,Modern Trade,2000.448
2023-02-01,Sumatera,Tempra,E-commerce,1440.264
2023-02-01,Sumatera,Tempra,Hospitals & Institutions,948.174
2023-02-01,Sumatera,Bodrex Flu & Batuk,General Trade,2674.601
2023-02-01,Sumatera,Bodrex Flu & Batuk,Modern Trade,2292.177
2023-02-01,Sumatera,Bodrex Flu & Batuk,E-commerce,1588.43
2023-02-01,Sumatera,Bodrex Flu & Batuk,Hospitals & Institutions,1051.885
2023-02-01,Sumatera,Hemaviton C1000,General Trade,2109.328
2023-02-01,Sumatera,Hemaviton C1000,Modern Trade,1762.575
2023-02-01,Sumatera,Hemaviton C1000,E-commerce,1223.962
2023-02-01,Sumatera,Hemaviton C1000,Hospitals & Institutions,840.69
2023-02-01,Sumatera,Vidoran Smart,General Trade,1773.418
2023-02-01,Sumatera,Vidoran Smart,Modern Trade,1562.053
2023-02-01,Sumatera,Vidoran Smart,E-commerce,1025.738
2023-02-01,Sumatera,Vidoran Smart,Hospitals & Institutions,720.89
2023-02-01,Sumatera,Marina Skin Care,General Trade,1612.202
2023-02-01,Sumatera,Marina Skin Care,Modern Trade,1359.031
2023-02-01,Sumatera,Marina Skin Care,E-commerce,909.377
2023-02-01,Sumatera,Marina Skin Care,Hospitals & Institutions,635.251
2023-02-01,Kalimantan,Tempra,General Trade,1777.49
2023-02-01,Kalimantan,Tempra,Modern Trade,1549.918
2023-02-01,Kalimantan,Tempra,E-commerce,1079.272
2023-02-01,Kalimantan,Tempra,Hospitals & Institutions,719.284
2023-02-01,Kalimantan,Bodrex Flu & Batuk,General Trade,2040.085
2023-02-01,Kalimantan,Bodrex Flu & Batuk,Modern Trade,1815.178
2023-02-01,Kalimantan,Bodrex Flu & Batuk,E-commerce,1237.584
2023-02-01,Kalimantan,Bodrex Flu & Batuk,Hospitals & Institutions,804.04
2023-02-01,Kalimantan,Hemaviton C1000,General Trade,1547.735
2023-02-01,Kalimantan,Hemaviton C1000,Modern Trade,1411.806
2023-02-01,Kalimantan,Hemaviton C1000,E-commerce,938.268
2023-02-01,Kalimantan,Hemaviton C1000,Hospitals & Institutions,650.177
2023-02-01,Kalimantan,Vidoran Smart,General Trade,1313.374
2023-02-01,Kalimantan,Vidoran Smart,Modern Trade,1161.267
2023-02-01,Kalimantan,Vidoran Smart,E-commerce,794.609
2023-02-01,Kalimantan,Vidoran Smart,Hospitals & Institutions,532.811
2023-02-01,Kalimantan,Marina Skin Care,General Trade,1222.136
2023-02-01,Kalimantan,Marina Skin Care,Modern Trade,1055.158
2023-02-01,Kalimantan,Marina Skin Care,E-commerce,700.918
2023-02-01,Kalimantan,Marina Skin Care,Hospitals & Institutions,481.381
2023-02-01,Sulawesi,Tempra,General Trade,1484.052
2023-02-01,Sulawesi,Tempra,Modern Trade,1279.533
2023-02-01,Sulawesi,Tempra,E-commerce,911.549
2023-02-01,Sulawesi,Tempra,Hospitals & Institutions,592.159
2023-02-01,Sulawesi,Bodrex Flu & Batuk,General Trade,1691.16
2023-02-01,Sulawesi,Bodrex Flu & Batuk,Modern Trade,1475.533
2023-02-01,Sulawesi,Bodrex Flu & Batuk,E-commerce,1047.63
2023-02-01,Sulawesi,Bodrex Flu & Batuk,Hospitals & Institutions,673.653
2023-02-01,Sulawesi,Hemaviton C1000,General Trade,1318.216
2023-02-01,Sulawesi,Hemaviton C1000,Modern Trade,1181.39
2023-02-01,Sulawesi,Hemaviton C1000,E-commerce,805.351
2023-02-01,Sulawesi,Hemaviton C1000,Hospitals & Institutions,539.678
2023-02-01,Sulawesi,Vidoran Smart,General Trade,1141.05
2023-02-01,Sulawesi,Vidoran Smart,Modern Trade,1000.961
2023-02-01,Sulawesi,Vidoran Smart,E-commerce,660.7
2023-02-01,Sulawesi,Vidoran Smart,Hospitals & Institutions,439.356
2023-02-01,Sulawesi,Marina Skin Care,General Trade,1006.99
2023-02-01,Sulawesi,Marina Skin Care,Modern Trade,889.906
2023-02-01,Sulawesi,Marina Skin Care,E-commerce,595.982
2023-02-01,Sulawesi,Marina Skin Care,Hospitals & Institutions,413.047
2023-03-01,Jawa Barat,Tempra,General Trade,7370.46
2023-03-01,Jawa Barat,Tempra,Modern Trade,6694.508
2023-03-01,Jawa Barat,Tempra,E-commerce,4579.961
2023-03-01,Jawa Barat,Tempra,Hospitals & Institutions,3057.854
2023-03-01,Jawa Barat,Bodrex Flu & Batuk,General Trade,8869.56
2023-03-01,Jawa Barat,Bodrex Flu & Batuk,Modern Trade,7447.775
2023-03-01,Jawa Barat,Bodrex Flu & Batuk,E-commerce,5120.856
2023-03-01,Jawa Barat,Bodrex Flu & Batuk,Hospitals & Institutions,3555.46
2023-03-01,Jawa Barat,Hemaviton C1000,General Trade,6800.716
2023-03-01,Jawa Barat,Hemaviton C1000,Modern Trade,5761.418
2023-03-01,Jawa Barat,Hemaviton C1000,E-commerce,3813.737
2023-03-01,Jawa Barat,Hemaviton C1000,Hospitals & Institutions,2651.656
2023-03-01,Jawa Barat,Vidoran Smart,General Trade,5684.614
2023-03-01,Jawa Barat,Vidoran Smart,Modern Trade,4777.166
2023-03-01,Jawa Barat,Vidoran Smart,E-commerce,3303.47
2023-03-01,Jawa Barat,Vidoran Smart,Hospitals & Institutions,2202.204
2023-03-01,Jawa Barat,Marina Skin Care,General Trade,4976.546
2023-03-01,Jawa Barat,Marina Skin Care,Modern Trade,4452.603
2023-03-01,Jawa Barat,Marina Skin Care,E-commerce,3028.726
2023-03-01,Jawa Barat,Marina Skin Care,Hospitals & Institutions,2027.21
2023-03-01,Jawa Timur,Tempra,General Trade,4580.925
2023-03-01,Jawa Timur,Tempra,Modern Trade,3868.019
2023-03-01,Jawa Timur,Tempra,E-commerce,2699.371
2023-03-01,Jawa Timur,Tempra,Hospitals & Institutions,1780.377
2023-03-01,Jawa Timur,Bodrex Flu & Batuk,General Trade,5075.445
2023-03-01,Jawa Timur,Bodrex Flu & Batuk,Modern Trade,4437.702
2023-03-01,Jawa Timur,Bodrex Flu & Batuk,E-commerce,3068.036
2023-03-01,Jawa Timur,Bodrex Flu & Batuk,Hospitals & Institutions,2088.95
2023-03-01,Jawa Timur,Hemaviton C1000,General Trade,3809.229
2023-03-01,Jawa Timur,Hemaviton C1000,Modern Trade,3323.731
2023-03-01,Jawa Timur,Hemaviton C1000,E-commerce,2284.066
2023-03-01,Jawa Timur,Hemaviton C1000,Hospitals & Institutions,1571.107
2023-03-01,Jawa Timur,Vidoran Smart,General Trade,3245.514
2023-03-01,Jawa Timur,Vidoran Smart,Modern Trade,2841.11
2023-03-01,Jawa Timur,Vidoran Smart,E-commerce,1963.579
2023-03-01,Jawa Timur,Vidoran Smart,Hospitals & Institutions,1306.226
2023-03-01,Jawa Timur,Marina Skin Care,General Trade,3060.882
2023-03-01,Jawa Timur,Marina Skin Care,Modern Trade,2549.874
2023-03-01,Jawa Timur,Marina Skin Care,E-commerce,1793.793
2023-03-01,Jawa Timur,Marina Skin Care,Hospitals & Institutions,1159.727
2023-03-01,Jawa Tengah,Tempra,General Trade,3317.906
2023-03-01,Jawa Tengah,Tempra,Modern Trade,2828.432
2023-03-01,Jawa Tengah,Tempra,E-commerce,1952.463
2023-03-01,Jawa Tengah,Tempra,Hospitals & Institutions,1269.086
2023-03-01,Jawa Tengah,Bodrex Flu & Batuk,General Trade,3772.039
2023-03-01,Jawa Tengah,Bodrex Flu & Batuk,Modern Trade,3290.269
2023-03-01,Jawa Tengah,Bodrex Flu & Batuk,E-commerce,2179.296
2023-03-01,Jawa Tengah,Bodrex Flu & Batuk,Hospitals & Institutions,1484.147
2023-03-01,Jawa Tengah,Hemaviton C1000,General Trade,2914.128
2023-03-01,Jawa Tengah,Hemaviton C1000,Modern Trade,2452.128
2023-03-01,Jawa Tengah,Hemaviton C1000,E-commerce,1706.466
2023-03-01,Jawa Tengah,Hemaviton C1000,Hospitals & Institutions,1107.276
2023-03-01,Jawa Tengah,Vidoran Smart,General Trade,2487.066
2023-03-01,Jawa Tengah,Vidoran Smart,Modern Trade,2104.308
2023-03-01,Jawa Tengah,Vidoran Smart,E-commerce,1407.668
2023-03-01,Jawa Tengah,Vidoran Smart,Hospitals & Institutions,993.18
2023-03-01,Jawa Tengah,Marina Skin Care,General Trade,2141.101
2023-03-01,Jawa Tengah,Marina Skin Care,Modern Trade,1893.363
2023-03-01,Jawa Tengah,Marina Skin Care,E-commerce,1252.086
2023-03-01,Jawa Tengah,Marina Skin Care,Hospitals & Institutions,890.797
2023-03-01,Sumatera,Tempra,General Trade,2655.831
2023-03-01,Sumatera,Tempra,Modern Trade,2352.616
2023-03-01,Sumatera,Tempra,E-commerce,1577.455
2023-03-01,Sumatera,Tempra,Hospitals & Institutions,1080.726
2023-03-01,Sumatera,Bodrex Flu & Batuk,General Trade,3142.998
2023-03-01,Sumatera,Bodrex Flu & Batuk,Modern Trade,2757.359
2023-03-01,Sumatera,Bodrex Flu & Batuk,E-commerce,1863.927
2023-03-01,Sumatera,Bodrex Flu & Batuk,Hospitals & Institutions,1252.75
2023-03-01,Sumatera,Hemaviton C1000,General Trade,2365.364
2023-03-01,Sumatera,Hemaviton C1000,Modern Trade,2096.761
2023-03-01,Sumatera,Hemaviton C1000,E-commerce,1380.747
2023-03-01,Sumatera,Hemaviton C1000,Hospitals & Institutions,931.774
2023-03-01,Sumatera,Vidoran Smart,General Trade,2082.048
2023-03-01,Sumatera,Vidoran Smart,Modern Trade,1796.493
2023-03-01,Sumatera,Vidoran Smart,E-commerce,1210.666
2023-03-01,Sumatera,Vidoran Smart,Hospitals & Institutions,828.105
2023-03-01,Sumatera,Marina Skin Care,General Trade,1833.397
2023-03-01,Sumatera,Marina Skin Care,Modern Trade,1597.036
2023-03-01,Sumatera,Marina Skin Care,E-commerce,1059.144
2023-03-01,Sumatera,Marina Skin Care,Hospitals & Institutions,740.758
2023-03-01,Kalimantan,Tempra,General Trade,2085.612
2023-03-01,Kalimantan,Tempra,Modern Trade,1763.232
2023-03-01,Kalimantan,Tempra,E-commerce,1252.108
2023-03-01,Kalimantan,Tempra,Hospitals & Institutions,810.041
2023-03-01,Kalimantan,Bodrex Flu & Batuk,General Trade,2420.131
2023-03-01,Kalimantan,Bodrex Flu & Batuk,Modern Trade,2048.952
2023-03-01,Kalimantan,Bodrex Flu & Batuk,E-commerce,1433.904
2023-03-01,Kalimantan,Bodrex Flu & Batuk,Hospitals & Institutions,967.401
2023-03-01,Kalimantan,Hemaviton C1000,General Trade,1860.443
2023-03-01,Kalimantan,Hemaviton C1000,Modern Trade,1562.627
2023-03-01,Kalimantan,Hemaviton C1000,E-commerce,1085.653
2023-03-01,Kalimantan,Hemaviton C1000,Hospitals & Institutions,710.856
2023-03-01,Kalimantan,Vidoran Smart,General Trade,1542.318
2023-03-01,Kalimantan,Vidoran Smart,Modern Trade,1319.78
2023-03-01,Kalimantan,Vidoran Smart,E-commerce,917.438
2023-03-01,Kalimantan,Vidoran Smart,Hospitals & Institutions,611.304
2023-03-01,Kalimantan,Marina Skin Care,General Trade,1388.632
2023-03-01,Kalimantan,Marina Skin Care,Modern Trade,1182.972
2023-03-01,Kalimantan,Marina Skin Care,E-commerce,834.664
2023-03-01,Kalimantan,Marina Skin Care,Hospitals & Institutions,566.701
2023-03-01,Sulawesi,Tempra,General Trade,1695.525
2023-03-01,Sulawesi,Tempra,Modern Trade,1495.181
2023-03-01,Sulawesi,Tempra,E-commerce,1022.647
2023-03-01,Sulawesi,Tempra,Hospitals & Institutions,715.065
2023-03-01,Sulawesi,Bodrex Flu & Batuk,General Trade,1974.997
2023-03-01,Sulawesi,Bodrex Flu & Batuk,Modern Trade,1708.843
2023-03-01,Sulawesi,Bodrex Flu & Batuk,E-commerce,1196.55
2023-03-01,Sulawesi,Bodrex Flu & Batuk,Hospitals & Institutions,781.911
2023-03-01,Sulawesi,Hemaviton C1000,General Trade,1524.468
2023-03-01,Sulawesi,Hemaviton C1000,Modern Trade,1324.739
2023-03-01,Sulawesi,Hemaviton C1000,E-commerce,923.81
2023-03-01,Sulawesi,Hemaviton C1000,Hospitals & Institutions,624.913
2023-03-01,Sulawesi,Vidoran Smart,General Trade,1309.02
2023-03-01,Sulawesi,Vidoran Smart,Modern Trade,1097.495
2023-03-01,Sulawesi,Vidoran Smart,E-commerce,763.596
2023-03-01,Sulawesi,Vidoran Smart,Hospitals & Institutions,526.977
2023-03-01,Sulawesi,Marina Skin Care,General Trade,1135.605
2023-03-01,Sulawesi,Marina Skin Care,Modern Trade,1017.041
2023-03-01,Sulawesi,Marina Skin Care,E-commerce,668.003
2023-03-01,Sulawesi,Marina Skin Care,Hospitals & Institutions,470.382
2023-04-01,Jawa Barat,Tempra,General Trade,7635.65
2023-04-01,Jawa Barat,Tempra,Modern Trade,6624.392
2023-04-01,Jawa Barat,Tempra,E-commerce,4294.751
2023-04-01,Jawa Barat,Tempra,Hospitals & Institutions,3052.19
2023-04-01,Jawa Barat,Bodrex Flu & Batuk,General Trade,8760.318
2023-04-01,Jawa Barat,Bodrex Flu & Batuk,Modern Trade,7386.519
2023-04-01,Jawa Barat,Bodrex Flu & Batuk,E-commerce,5128.62
2023-04-01,Jawa Barat,Bodrex Flu & Batuk,Hospitals & Institutions,3376.437
2023-04-01,Jawa Barat,Hemaviton C1000,General Trade,6351.941
2023-04-01,Jawa Barat,Hemaviton C1000,Modern Trade,5753.281
2023-04-01,Jawa Barat,Hemaviton C1000,E-commerce,3844.563
2023-04-01,Jawa Barat,Hemaviton C1000,Hospitals & Institutions,2589.394
2023-04-01,Jawa Barat,Vidoran Smart,General Trade,5421.944
2023-04-01,Jawa Barat,Vidoran Smart,Modern Trade,4880.608
2023-04-01,Jawa Barat,Vidoran Smart,E-commerce,3357.388
2023-04-01,Jawa Barat,Vidoran Smart,Hospitals & Institutions,2213.087
2023-04-01,Jawa Barat,Marina Skin Care,General Trade,4982.221
2023-04-01,Jawa Barat,Marina Skin Care,Modern Trade,4294.712
2023-04-01,Jawa Barat,Marina Skin Care,E-commerce,2985.9
2023-04-01,Jawa Barat,Marina Skin Care,Hospitals & Institutions,1994.399
2023-04-01,Jawa Timur,Tempra,General Trade,4462.635
2023-04-01,Jawa Timur,Tempra,Modern Trade,3727.682
2023-04-01,Jawa Timur,Tempra,E-commerce,2549.298
2023-04-01,Jawa Timur,Tempra,Hospitals & Institutions,1753.9
2023-04-01,Jawa Timur,Bodrex Flu & Batuk,General Trade,4962.319
2023-04-01,Jawa Timur,Bodrex Flu & Batuk,Modern Trade,4437.975
2023-04-01,Jawa Timur,Bodrex Flu & Batuk,E-commerce,2934.185
2023-04-01,Jawa Timur,Bodrex Flu & Batuk,Hospitals & Institutions,1982.402
2023-04-01,Jawa Timur,Hemaviton C1000,General Trade,3740.843
2023-04-01,Jawa Timur,Hemaviton C1000,Modern Trade,3306.258
2023-04-01,Jawa Timur,Hemaviton C1000,E-commerce,2339.151
2023-04-01,Jawa Timur,Hemaviton C1000,Hospitals & Institutions,1543.671
2023-04-01,Jawa Timur,Vidoran Smart,General Trade,3179.184
2023-04-01,Jawa Timur,Vidoran Smart,Modern Trade,2789.973
2023-04-01,Jawa Timur,Vidoran Smart,E-commerce,1979.659
2023-04-01,Jawa Timur,Vidoran Smart,Hospitals & Institutions,1318.449
2023-04-01,Jawa Timur,Marina Skin Care,General Trade,2877.214
2023-04-01,Jawa Timur,Marina Skin Care,Modern Trade,2542.948
2023-04-01,Jawa Timur,Marina Skin Care,E-commerce,1698.142
2023-04-01,Jawa Timur,Marina Skin Care,Hospitals & Institutions,1182.593
2023-04-01,Jawa Tengah,Tempra,General Trade,3140.936
2023-04-01,Jawa Tengah,Tempra,Modern Trade,2799.514
2023-04-01,Jawa Tengah,Tempra,E-commerce,1908.156
2023-04-01,Jawa Tengah,Tempra,Hospitals & Institutions,1276.836
2023-04-01,Jawa Tengah,Bodrex Flu & Batuk,General Trade,3574.325
2023-04-01,Jawa Tengah,Bodrex Flu & Batuk,Modern Trade,3280.646
2023-04-01,Jawa Tengah,Bodrex Flu & Batuk,E-commerce,2183.125
2023-04-01,Jawa Tengah,Bodrex Flu & Batuk,Hospitals & Institutions,1427.877
2023-04-01,Jawa Tengah,Hemaviton C1000,General Trade,2775.804
2023-04-01,Jawa Tengah,Hemaviton C1000,Modern Trade,2482.939
2023-04-01,Jawa Tengah,Hemaviton C1000,E-commerce,1618.84
2023-04-01,Jawa Tengah,Hemaviton C1000,Hospitals & Institutions,1104.976
2023-04-01,Jawa Tengah,Vidoran Smart,General Trade,2434.272
2023-04-01,Jawa Tengah,Vidoran Smart,Modern Trade,2012.606
2023-04-01,Jawa Tengah,Vidoran Smart,E-commerce,1420.031
2023-04-01,Jawa Tengah,Vidoran Smart,Hospitals & Institutions,931.368
2023-04-01,Jawa Tengah,Marina Skin Care,General Trade,2158.674
2023-04-01,Jawa Tengah,Marina Skin Care,Modern Trade,1830.511
2023-04-01,Jawa Tengah,Marina Skin Care,E-commerce,1259.144
2023-04-01,Jawa Tengah,Marina Skin Care,Hospitals & Institutions,864.995
2023-04-01,Sumatera,Tempra,General Trade,2719.087
2023-04-01,Sumatera,Tempra,Modern Trade,2379.0
2023-04-01,Sumatera,Tempra,E-commerce,1614.914
2023-04-01,Sumatera,Tempra,Hospitals & Institutions,1058.271
2023-04-01,Sumatera,Bodrex Flu & Batuk,General Trade,3020.161
2023-04-01,Sumatera,Bodrex Flu & Batuk,Modern Trade,2643.979
2023-04-01,Sumatera,Bodrex Flu & Batuk,E-commerce,1842.55
2023-04-01,Sumatera,Bodrex Flu & Batuk,Hospitals & Institutions,1196.403
2023-04-01,Sumatera,Hemaviton C1000,General Trade,2393.725
2023-04-01,Sumatera,Hemaviton C1000,Modern Trade,2022.085
2023-04-01,Sumatera,Hemaviton C1000,E-commerce,1404.742
2023-04-01,Sumatera,Hemaviton C1000,Hospitals & Institutions,941.741
2023-04-01,Sumatera,Vidoran Smart,General Trade,1982.913
2023-04-01,Sumatera,Vidoran Smart,Modern Trade,1732.598
2023-04-01,Sumatera,Vidoran Smart,E-commerce,1204.732
2023-04-01,Sumatera,Vidoran Smart,Hospitals & Institutions,819.096
2023-04-01,Sumatera,Marina Skin Care,General Trade,1821.554
2023-04-01,Sumatera,Marina Skin Care,Modern Trade,1543.938
2023-04-01,Sumatera,Marina Skin Care,E-commerce,1054.584
2023-04-01,Sumatera,Marina Skin Care,Hospitals & Institutions,735.251
2023-04-01,Kalimantan,Tempra,General Trade,2018.732
2023-04-01,Kalimantan,Tempra,Modern Trade,1785.758
2023-04-01,Kalimantan,Tempra,E-commerce,1188.828
2023-04-01,Kalimantan,Tempra,Hospitals & Institutions,821.347
2023-04-01,Kalimantan,Bodrex Flu & Batuk,General Trade,2306.803
2023-04-01,Kalimantan,Bodrex Flu & Batuk,Modern Trade,2090.377
2023-04-01,Kalimantan,Bodrex Flu & Batuk,E-commerce,1418.451
2023-04-01,Kalimantan,Bodrex Flu & Batuk,Hospitals & Institutions,935.666
2023-04-01,Kalimantan,Hemaviton C1000,General Trade,1806.911
2023-04-01,Kalimantan,Hemaviton C1000,Modern Trade,1536.629
2023-04-01,Kalimantan,Hemaviton C1000,E-commerce,1043.02
2023-04-01,Kalimantan,Hemaviton C1000,Hospitals & Institutions,717.061
2023-04-01,Kalimantan,Vidoran Smart,General Trade,1492.488
2023-04-01,Kalimantan,Vidoran Smart,Modern Trade,1296.996
2023-04-01,Kalimantan,Vidoran Smart,E-commerce,895.524
2023-04-01,Kalimantan,Vidoran Smart,Hospitals & Institutions,622.362
2023-04-01,Kalimantan,Marina Skin Care,General Trade,1348.686
2023-04-01,Kalimantan,Marina Skin Care,Modern Trade,1215.266
2023-04-01,Kalimantan,Marina Skin Care,E-commerce,809.993
2023-04-01,Kalimantan,Marina Skin Care,Hospitals & Institutions,534.179
2023-04-01,Sulawesi,Tempra,General Trade,1674.428
2023-04-01,Sulawesi,Tempra,Modern Trade,1528.571
2023-04-01,Sulawesi,Tempra,E-commerce,986.379
2023-04-01,Sulawesi,Tempra,Hospitals & Institutions,666.16
2023-04-01,Sulawesi,Bodrex Flu & Batuk,General Trade,1972.512
2023-04-01,Sulawesi,Bodrex Flu & Batuk,Modern Trade,1697.313
2023-04-01,Sulawesi,Bodrex Flu & Batuk,E-commerce,1183.089
2023-04-01,Sulawesi,Bodrex Flu & Batuk,Hospitals & Institutions,797.134
2023-04-01,Sulawesi,Hemaviton C1000,General Trade,1471.735
2023-04-01,Sulawesi,Hemaviton C1000,Modern Trade,1315.992
2023-04-01,Sulawesi,Hemaviton C1000,E-commerce,874.941
2023-04-01,Sulawesi,Hemaviton C1000,Hospitals & Institutions,613.611
2023-04-01,Sulawesi,Vidoran Smart,General Trade,1262.169
